Depth (Ft),Shear (lbs.)
26.3,1555.3797957537042
26.400000000000002,1560.1696977559347
26.5,1564.941312519186
26.6,1569.702767705227
26.700000000000003,1574.4432264316993
26.8,1579.1606567831607
26.900000000000002,1583.8753779140327
27.0,1588.5650387544517
27.1,1593.2438627125127
27.200000000000003,1597.9016902110054
27.3,1602.543262385961
27.400000000000002,1607.1672246270848
27.5,1611.7783180704084
27.6,1616.3697696644583
27.700000000000003,1620.9388701886448
27.8,1625.4957792201785
27.900000000000002,1630.033723707586
28.0,1634.553380956014
28.1,1639.0554282706105
28.200000000000003,1643.5385110410805
28.3,1648.000597351982
28.400000000000002,1652.4532013908201
28.5,1656.8827770546475
28.6,1661.2920335640538
28.700000000000003,1665.6789390035965
28.8,1670.0556848659287
28.900000000000002,1674.4073704378081
29.0,1678.7346730243821
29.1,1683.0524933388929
29.200000000000003,1687.3486398886876
29.3,1691.6183715377347
29.400000000000002,1695.8772663044238
29.5,1700.1050050343335
29.6,1704.3219068818855
29.700000000000003,1708.5184895750162
29.8,1712.6866254519573
29.900000000000002,1716.8405379208034
30.0,1720.9693900991965
30.1,1725.0799550386107
30.200000000000003,1729.1722327390457
30.3,1733.2347090129963
30.400000000000002,1737.286348404589
30.5,1741.3068317594025
30.6,1745.3137690112683
30.700000000000003,1749.292936752092
30.8,1753.2517853384943
30.900000000000002,1757.19166938077
31.0,1761.1031066068563
31.1,1764.9955792888159
31.200000000000003,1768.8629916803227
31.3,1772.7100849174083
31.400000000000002,1776.5294086434515
31.5,1780.3324770459578
31.6,1784.1091305477164
31.700000000000003,1787.862078369317
31.8,1791.5913205107595
31.900000000000002,1795.2982115823386
32.0,1798.9793650583176
32.1,1802.636135548991
32.2,1806.272586885243
32.300000000000004,1809.8799141001582
32.4,1813.4635356349154
32.5,1817.024806099809
32.6,1820.5616935793971
32.7,1824.070811547943
32.800000000000004,1827.5555465311834
32.9,1831.0165758342657
33.0,1834.4491583211582
33.1,1837.8580351278927
33.2,1841.2411743390269
33.300000000000004,1844.6006078700032
33.4,1847.9275307539053
33.5,1851.2375210091232
33.6,1854.5129687018248
33.7,1857.7660653246633
33.800000000000004,1860.9900378261646
33.9,1864.1896273423604
34.0,1867.3614473475138
34.1,1870.5068524519197
34.2,1873.6211015195465
34.300000000000004,1876.7109676018677
34.4,1879.775773393736
34.5,1882.809423148825
34.6,1885.8125941722826
34.7,1888.7947687361711
34.800000000000004,1891.742400737544
34.9,1894.6642951433162
35.0,1897.5604519534884
35.1,1900.4207115908498
35.2,1903.2596361160688
35.300000000000004,1906.0633407736245
35.4,1908.8406305304325
35.5,1911.5918440390665
35.6,1914.3085149851845
35.7,1916.9967391151129
35.800000000000004,1919.655839123704
35.9,1922.2871696212528
36.0,1924.885650819154
36.1,1927.4550078957182
36.2,1929.9928702829295
36.300000000000004,1932.4992379807877
36.4,1934.9768202098826
36.5,1937.4218917919036
36.6,1939.836145989719
36.7,1942.2222920239185
36.800000000000004,1944.5738954956016
36.9,1946.8967134985216
37.0,1949.1853275914991
37.1,1951.4424469951236
37.2,1953.6660397939534
37.300000000000004,1955.862201734314
37.4,1958.0221278492907
37.5,1960.1515752326352
37.6,1962.2498665792004
37.7,1964.3095515323655
37.800000000000004,1966.340789669341
37.9,1968.3374852438
38.0,1970.3009928660379
38.1,1972.2319898412018
38.2,1974.129121558997
38.300000000000004,1975.9917107142762
38.400000000000006,1977.8217892224814
38.5,1979.6159705578757
38.6,1981.3756093307538
38.7,1983.1047693720002
38.800000000000004,1984.79566167242
38.900000000000006,1986.455059283487
39.0,1988.074157238285
39.1,1989.6651470294669
39.2,1991.2165144695277
39.300000000000004,1992.7326620419249
39.400000000000006,1994.2166376198218
39.5,1995.6592975837289
39.6,1997.0701242057094
39.7,1998.4447150023054
39.800000000000004,1999.7827313209432
39.900000000000006,2001.087221034786
40.0,2002.3507337872124
40.1,2003.579703977123
40.2,2004.7690518159122
40.300000000000004,2005.9265663127746
40.400000000000006,2007.0427651956475
40.5,2008.1230669057093
40.6,2009.1678100955342
40.7,2010.1749628496796
40.800000000000004,2011.1428319052773
40.900000000000006,2012.069723999459
41.0,2012.961396225977
41.1,2013.8188645425528
41.2,2014.6302761091072
41.300000000000004,2015.4081610708665
41.400000000000006,2016.145746376357
41.5,2016.8474345090367
41.6,2017.5047591545633
41.7,2018.127541237574
41.800000000000004,2018.7093463591684
41.900000000000006,2019.2505131719204
42.0,2019.7530735912721
42.1,2020.2136410914866
42.2,2020.6389887240375
42.300000000000004,2021.0176023014199
42.400000000000006,2021.3630279265806
42.5,2021.6610421914254
42.6,2021.9248525463277
42.7,2022.141928846061
42.800000000000004,2022.3224306678362
42.900000000000006,2022.4589076550321
43.0,2022.555423638533
43.1,2022.6119786183388
43.2,2022.622476848123
43.300000000000004,2022.595384642228
43.400000000000006,2022.5242676017538
43.5,2022.411496294716
43.6,2022.2557161108198
43.7,2022.0579430077867
43.800000000000004,2021.8178383330423
43.900000000000006,2021.5330315185715
44.0,2021.2079250478318
44.1,2020.8381164373657
44.2,2020.4249602974674
44.300000000000004,2019.9691339332844
44.400000000000006,2019.4662348613592
44.5,2018.9237134383125
44.6,2018.3347966126705
44.7,2017.7028709101703
44.800000000000004,2017.0259044153697
44.900000000000006,2016.30491308599
45.0,2015.5368490488677
45.1,2014.7291626606238
45.2,2013.8716943440481
45.300000000000004,2012.9698625403194
45.400000000000006,2012.0236672494375
45.5,2011.029552619379
45.6,2009.9919211336016
45.7,2008.9077249189424
45.800000000000004,2007.7778106068354
45.900000000000006,2006.6013315658463
46.0,2005.3777798171147
46.1,2004.107832665788
46.2,2002.7903048278583
46.300000000000004,2001.426889566194
46.400000000000006,2000.0150469864925
46.5,1998.5583329407773
46.6,1997.0513289878697
46.7,1995.4980989586538
46.800000000000004,1993.8954256536795
46.900000000000006,1992.2458489672497
47.0,1990.547336983922
47.1,1988.8005670088437
47.2,1987.005877694589
47.300000000000004,1985.1605598205679
47.400000000000006,1983.2666453022227
47.5,1981.3248114447008
47.6,1979.3315023959785
47.7,1977.29078198694
47.800000000000004,1975.198586386701
47.900000000000006,1973.0584714472852
48.0,1970.8662040115216
48.1,1968.6224613845577
48.2,1966.330799418417
48.300000000000004,1963.9871542822154
48.400000000000006,1961.5913566496658
48.5,1959.145099783637
48.6,1956.6487223367026
48.7,1954.1005310459939
48.800000000000004,1951.4984939960689
48.900000000000006,1948.8459977126647
49.0,1946.140840954052
49.1,1943.3835316990915
49.2,1940.5720380323412
49.300000000000004,1937.7092385006772
49.400000000000006,1934.7942864726654
49.5,1931.8237954225688
49.6,1928.802845138993
49.7,1925.723477286456
49.800000000000004,1922.5941581793002
49.900000000000006,1919.4086227449125
50.0,1916.169749530169
50.1,1912.8763532510618
50.2,1909.5280952550172
50.300000000000004,1906.1227743003064
50.400000000000006,1902.6647928703874
50.5,1899.149917808089
50.6,1895.5805196814267
50.7,1891.9540585960983
50.800000000000004,1888.2725664675456
50.900000000000006,1884.5323181174583
51.0,1880.7367000715733
51.1,1876.8852043510296
51.2,1872.9739364512304
51.300000000000004,1869.0078068344937
51.400000000000006,1864.9817357122147
51.5,1860.8992789364165
51.6,1856.7577272865099
51.7,1852.5584353727897
51.800000000000004,1848.3000485849611
51.900000000000006,1843.9818896178767
52.0,1839.6063290395525
52.1,1835.1684563876697
52.2,1830.6733514508337
52.300000000000004,1826.1167810718737
52.400000000000006,1821.4994225559367
52.5,1816.8227998396046
52.6,1812.0836957234271
52.7,1807.28422678599
52.800000000000004,1802.422784427568
52.900000000000006,1797.5000459533087
53.0,1792.5144874266305
53.1,1787.466447500107
53.2,1782.3557568474514
53.300000000000004,1777.1821614792334
53.400000000000006,1771.9438834694413
53.5,1766.6432933860906
53.6,1761.2777666717354
53.7,1755.8483192840968
53.800000000000004,1750.353003970876
53.900000000000006,1744.7939373106585
54.0,1739.167140135704
54.1,1733.4765916137524
54.2,1727.7188205559241
54.300000000000004,1721.894419604223
54.400000000000006,1716.003219432362
54.5,1710.044966050911
54.6,1704.0175428812843
54.7,1697.923574480928
54.800000000000004,1691.7592510083884
54.900000000000006,1685.5272816842548
55.0,1679.2252959405114
55.1,1672.8533784403014
55.2,1666.411275194195
55.300000000000004,1659.8984782233313
55.400000000000006,1653.3140562331328
55.5,1646.6583478761731
55.6,1639.9298292158708
55.7,1633.1293468836598
55.800000000000004,1626.2553769429587
55.900000000000006,1619.3078347306243
56.0,1612.285280973218
56.1,1605.189493596752
56.2,1598.0170014123457
56.300000000000004,1590.7699209985851
56.400000000000006,1583.4456277980237
56.5,1576.0445451263786
56.6,1568.566249667933
56.7,1561.0096408018221
56.800000000000004,1553.3745492017595
56.900000000000006,1545.6597049205934
57.0,1537.8653619477543
57.1,1529.9897423572302
57.2,1522.033608117312
57.300000000000004,1513.9941653442668
57.400000000000006,1505.8737846061103
57.5,1497.6689947139625
57.6,1489.37996499411
57.7,1481.0063991255506
57.800000000000004,1472.5467308401314
57.900000000000006,1464.001002469424
58.0,1455.3681980557074
58.1,1446.6467089992564
58.2,1437.8367046263577
58.300000000000004,1428.936534005715
58.400000000000006,1419.9461548057564
58.5,1410.86378910047
58.6,1401.6886749215653
58.7,1392.4205582796114
58.800000000000004,1383.0576189170254
58.900000000000006,1373.5990102023725
59.0,1364.0436315147888
59.1,1354.3911442017002
59.2,1344.6394316845212
59.300000000000004,1334.7875626686744
59.400000000000006,1324.835156170014
59.5,1314.7800956099547
59.6,1304.6214073623473
59.7,1294.3582447957574
59.800000000000004,1283.988702989458
59.900000000000006,1273.5111733437243
60.0,1262.925655858556
60.1,1252.2287640082163
60.2,1241.4209211084224
60.300000000000004,1230.4993332754414
60.400000000000006,1219.4629422199803
60.5,1208.3098430213124
60.6,1197.0386810691427
60.7,1185.647636105888
60.800000000000004,1174.1347608792491
60.900000000000006,1162.4981928000711
61.0,1150.7361116107704
61.1,1138.8469933747654
61.2,1126.8282558661815
61.300000000000004,1114.6774438538596
61.400000000000006,1102.3936683747938
61.5,1089.9734159085322
61.6,1077.4151413527072
61.7,1064.7159873262283
61.800000000000004,1051.8738160847242
61.900000000000006,1038.8859395733912
62.0,1025.749627405854
62.1,1012.4619375378786
62.2,999.020689893522
62.300000000000004,985.4218841392575
62.400000000000006,971.6636153543581
62.5,957.7416503816526
62.6,943.653364663695
62.7,929.3950541879607
62.800000000000004,914.9632265997834
62.900000000000006,900.3540720577092
63.0,885.5637595544983
63.1,870.5885004144825
63.2,855.4238286568464
63.300000000000004,840.0654476270612
63.400000000000006,824.5091241679559
63.5,808.7498208224969
63.6,792.7828811177959
63.7,776.6030771047467
63.800000000000004,760.2050115079563
63.900000000000006,743.5833188007101
64.0,726.7321572261121
64.10000000000001,709.6453040431209
64.2,692.3166846711957
64.3,670.0829367588431
64.4,644.4205537786598
64.5,618.9573620091622
64.60000000000001,593.6935625253159
64.7,568.629282321836
64.8,543.7648706341888
64.9,519.1004227084111
65.0,494.6361184536824
65.10000000000001,470.3721060305038
65.2,446.3085283079298
65.3,422.44550698922905
65.4,398.7831161546521
65.5,375.32142988444934
65.60000000000001,352.06056988188953
65.7,329.00048852395446
65.8,306.1413286796987
65.9,283.48297922874644
66.0,261.02558833159867
66.10000000000001,238.76898666196863
66.2,216.71327475733904
66.3,194.85827799997662
66.4,173.20403078428342
66.5,151.75039024120488
66.60000000000001,130.4973034562764
66.7,109.44463020616662
66.8,88.59224349616046
66.9,67.94001203224254
67.0,47.487779055311336
67.10000000000001,27.23536928620275
67.2,7.182591571413272
67.3,-12.670749872576259
67.4,-32.32487397936329
67.5,-51.780010265438186
67.60000000000001,-71.03640015304586
67.7,-90.0943078837941
67.8,-108.9539887699748
67.9,-127.61579204705455
68.0,-146.07988836418184
68.10000000000001,-164.34673146289094
68.2,-182.41657136402725
68.3,-200.28976259450383
68.4,-217.9666490983409
68.5,-235.44760656823732
68.60000000000001,-252.73302657123148
68.7,-269.82329538291515
68.8,-286.71874636441567
68.9,-303.41996422056724
69.0,-319.9272082322466
69.10000000000001,-336.24097579542126
69.2,-352.3617590146125
69.3,-368.28995474830504
69.4,-384.0260762668059
69.5,-399.5706791719938
69.60000000000001,-414.9240650763171
69.7,-430.08703827963836
69.8,-445.05980514836966
69.9,-459.8431117764624
70.0,-474.43737089674084
70.10000000000001,-488.8433127288169
70.2,-503.0613288397289
70.3,-517.0920753688384
70.4,-530.9360550035595
70.5,-544.594008546397
70.60000000000001,-558.0663698959612
70.7,-571.3539010205426
70.8,-584.4571204818949
70.9,-597.3767584996299
71.0,-610.1133442183941
71.10000000000001,-622.6675972749066
71.2,-635.0402373058864
71.3,-647.2318992849093
71.4,-659.2431229395145
71.5,-671.0747337353504
71.60000000000001,-682.7275253893866
71.7,-694.2018788857685
71.8,-705.4988207651099
71.9,-716.6189754180939
72.0,-727.5630095669746
72.10000000000001,-738.3317169287218
72.2,-748.9257642255899
72.3,-759.3460615863706
72.4,-769.5932439846397
72.5,-779.6679569768656
72.60000000000001,-789.5713964299493
72.7,-799.3038057504281
72.8,-808.8664443025604
72.9,-818.2597354020631
73.0,-827.4847055895506
73.10000000000001,-836.5421168333133
73.2,-845.4326676042848
73.3,-854.1573315286141
73.4,-862.7167435798771
73.5,-871.1120467105098
73.60000000000001,-879.3436642362296
73.7,-887.4128766870805
73.8,-895.3201497103513
73.9,-903.0665945097996
74.0,-910.6528143103221
74.10000000000001,-918.079994395927
74.2,-925.348706242832
74.3,-932.4599023114008
74.4,-939.4145350619968
74.5,-946.2135040405191
74.60000000000001,-952.8574759692219
74.7,-959.3476361321132
74.8,-965.6846089198757
74.9,-971.869473787588
75.0,-977.9030244522198
75.10000000000001,-983.7860757965265
75.2,-989.5198871847664
75.3,-995.1050089273718
75.4,-1000.5423617360275
75.5,-1005.8332790552422
75.60000000000001,-1010.9780889546968
75.7,-1015.9779873012922
75.8,-1020.8340747158926
75.9,-1025.5469438405023
76.0,-1030.1178011249146
76.10000000000001,-1034.5473238742775
76.2,-1038.8365809607762
76.3,-1042.9864719303098
76.4,-1046.9980868208497
76.5,-1050.8720923546507
76.60000000000001,-1054.609536238112
76.7,-1058.211476760527
76.80000000000001,-1061.678675890186
76.9,-1065.0121390019176
77.0,-1068.2129243850143
77.10000000000001,-1071.281645847266
77.2,-1074.2195839187168
77.30000000000001,-1077.0275640650152
77.4,-1079.7065175807388
77.5,-1082.2574286749298
77.60000000000001,-1084.6811439790226
77.7,-1086.9786900336312
77.80000000000001,-1089.15098755044
77.9,-1091.1990207384918
78.0,-1093.1235938976483
78.10000000000001,-1094.9258393974537
78.2,-1096.6066356180204
78.30000000000001,-1098.1669032710333
78.4,-1099.6073831589972
78.5,-1100.9294616408858
78.60000000000001,-1102.1336572784526
78.7,-1103.2211871043842
78.80000000000001,-1104.1928554185429
78.9,-1105.0495194352561
79.0,-1105.7923115240671
79.10000000000001,-1106.42207831641
79.2,-1106.9397616897554
79.30000000000001,-1107.3462082755375
79.4,-1107.642338785441
79.5,-1107.8293067547952
79.60000000000001,-1107.9077683229614
79.7,-1107.8787288647677
79.80000000000001,-1107.7431725892563
79.9,-1107.5018826305043
80.0,-1107.1560019409476
80.10000000000001,-1106.7062289915193
80.2,-1106.1534739110116
80.30000000000001,-1105.4988373202884
80.4,-1104.742954192926
80.5,-1103.8870203958247
80.60000000000001,-1102.9316179880957
80.7,-1101.8778793392826
80.80000000000001,-1100.7264817545322
80.9,-1099.4786528494244
81.0,-1098.13490060282
81.10000000000001,-1096.6963256355828
81.2,-1095.1636581673254
81.30000000000001,-1093.5380623162698
81.4,-1091.8200143125976
81.5,-1090.0105830284942
81.60000000000001,-1088.110699758538
81.7,-1086.1210206420897
81.80000000000001,-1084.042551053978
81.9,-1081.8760106309219
82.0,-1079.6224682451068
82.10000000000001,-1077.2825482872156
82.2,-1074.8570973886826
82.30000000000001,-1072.3470680098715
82.4,-1069.7532115361796
82.5,-1067.0763534332557
82.60000000000001,-1064.3172874180693
82.7,-1061.476786041804
82.80000000000001,-1058.5559393424314
82.9,-1055.5550648067394
83.0,-1052.4753583016288
83.10000000000001,-1049.3173595546389
83.2,-1046.0820739405979
83.30000000000001,-1042.77016818176
83.4,-1039.3823724977376
83.5,-1035.9194488568214
83.60000000000001,-1032.3822121417666
83.7,-1028.771424320864
83.80000000000001,-1025.0879637742269
83.9,-1021.3322114860005
84.0,-1017.5052998257281
84.10000000000001,-1013.6077367722702
84.2,-1009.6403054597034
84.30000000000001,-1005.6037996049974
84.4,-1001.4987271870128
84.5,-997.3261253292563
84.60000000000001,-993.0863750158735
84.7,-988.7803334611914
84.80000000000001,-984.4087837992867
84.9,-979.9720964314117
85.0,-975.4713190639666
85.10000000000001,-970.90691734424
85.2,-966.2795474115935
85.30000000000001,-961.590098229033
85.4,-956.8387814544169
85.5,-952.0266342112523
85.60000000000001,-947.154122146828
85.7,-942.2220283952206
85.80000000000001,-937.2307868550402
85.9,-932.1811065801129
86.0,-927.073675458479
86.10000000000001,-921.9088956400698
86.2,-916.6875820076407
86.30000000000001,-911.4102319571592
86.4,-906.0774487135225
86.5,-900.6897720042696
86.60000000000001,-895.247868551655
86.7,-889.7521193398242
86.80000000000001,-884.2033498344255
86.9,-878.6018563564609
87.0,-872.9482527137202
87.10000000000001,-867.2432373771367
87.2,-861.4871489992838
87.30000000000001,-855.68055905638
87.4,-849.8240284417502
87.5,-843.917916973754
87.60000000000001,-837.963039535147
87.7,-831.95954428643
87.80000000000001,-825.9080767840715
87.9,-819.8091979213968
88.0,-813.6631828536222
88.10000000000001,-807.4707300516807
88.2,-801.2319876760732
88.30000000000001,-794.9477600266624
88.4,-788.6181740981635
88.5,-782.2439601101884
88.60000000000001,-775.8252238916663
88.7,-769.3626850793163
88.80000000000001,-762.8565235823183
88.9,-756.3073849571408
89.0,-749.715385615606
89.10000000000001,-743.081255777326
89.2,-736.4049742765148
89.30000000000001,-729.6872924985705
89.4,-722.9283797697797
89.5,-716.128606491395
89.60000000000001,-709.28831131599
89.7,-702.408044553997
89.80000000000001,-695.4879279086847
89.9,-688.5283899872165
90.0,-681.5296900704694
90.10000000000001,-674.492235599821
90.2,-667.4162541074692
90.30000000000001,-660.3021107032199
90.4,-653.1500699593965
90.5,-645.9604705285727
90.60000000000001,-638.7335187771605
90.7,-631.4695798149659
90.80000000000001,-624.1688547169545
90.9,-616.8316662613606
91.0,-609.4582208145964
91.10000000000001,-602.0487988233243
91.2,-594.603611945403
91.30000000000001,-587.122893004477
91.4,-579.6069171557622
91.5,-572.0558960571173
91.60000000000001,-564.4700307835077
91.7,-556.8494853697741
91.80000000000001,-549.194529679686
91.9,-541.5053383309767
92.0,-533.7820859413795
92.10000000000001,-526.0249682944136
92.2,-518.2341600078124
92.30000000000001,-510.4098251164161
92.4,-502.5521435294045
92.5,-494.6612845730645
92.60000000000001,-486.7373011618608
92.7,-478.78050019968816
92.80000000000001,-470.790839354975
92.9,-462.7685990743838
93.0,-454.71380581514694
93.10000000000001,-446.62667652656944
93.2,-438.5072376658836
93.30000000000001,-430.35564268503686
93.4,-422.17199212151206
93.5,-413.9563335983274
93.60000000000001,-405.7088734818949
93.7,-397.42952710907116
93.80000000000001,-389.11857492651876
93.9,-380.7759031681388
94.0,-372.4017208460665
94.10000000000001,-363.99602002313225
94.2,-355.55888800820264
94.30000000000001,-347.0903803614656
94.4,-338.59050766581396
94.5,-330.05938633307005
94.60000000000001,-321.4969687402156
94.7,-312.9033607161799
94.80000000000001,-304.27857019813274
94.9,-295.62260776896693
95.0,-286.93552634314716
95.10000000000001,-278.21732327495016
95.2,-269.467998564376
95.30000000000001,-260.68760512588926
95.4,-251.87610327364146
95.5,-243.03351417341852
95.60000000000001,-234.15982988805067
95.7,-225.25504777181473
95.80000000000001,-216.31915195037126
95.9,-207.35213845513545
96.0,-198.3539900889063
96.10000000000001,-189.32466319725043
96.2,-180.26417762309214
96.30000000000001,-171.17246325476574
96.4,-162.04952670657934
96.5,-152.89531109548346
96.60000000000001,-143.70979922427705
96.7,-134.49293817849548
96.80000000000001,-125.24470679235293
96.9,-115.96504685993828
97.0,-106.65393919975809
97.10000000000001,-97.31129716437651
97.2,-87.93711347805467
97.30000000000001,-78.5313253048658
97.4,-69.09386650172911
97.5,-59.62470895783526
97.60000000000001,-50.12378851439586
97.7,-40.59105010729617
97.80000000000001,-31.0264425583274
97.9,-21.42990451978212
98.0,-11.801384400057309
98.10000000000001,-2.1408223396648407
98.2,7.5518383790870685
98.30000000000001,17.27665596210952
98.4,27.03368563887498
